"additionalInfo/Aksesibilitas/0/Pintu masuk khusus pengguna kursi roda","additionalInfo/Aksesibilitas/0/Tempat parkir khusus pengguna kursi roda","additionalInfo/Aksesibilitas/1/Tempat parkir khusus pengguna kursi roda","additionalInfo/Anak-anak/0/Cocok untuk anak-anak","additionalInfo/Anak-anak/1/Menu anak","additionalInfo/Fasilitas/0/Toilet","additionalInfo/Fasilitas/1/Wi-Fi","additionalInfo/Fasilitas/2/Wi-Fi Gratis","additionalInfo/Keunggulan/0/Sayur mayur dan buah segar","additionalInfo/Opsi layanan/0/Ambil di toko","additionalInfo/Opsi layanan/0/Antar tanpa bertemu","additionalInfo/Opsi layanan/0/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/0/Pesan antar","additionalInfo/Opsi layanan/1/Ambil di toko","additionalInfo/Opsi layanan/1/Belanja di toko","additionalInfo/Opsi layanan/1/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/1/Pesan antar","additionalInfo/Opsi layanan/2/Ambil di toko","additionalInfo/Opsi layanan/2/Bawa pulang","additionalInfo/Opsi layanan/2/Belanja di toko","additionalInfo/Opsi layanan/2/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/3/Layanan di tempat","additionalInfo/Opsi layanan/3/Makan di tempat","additionalInfo/Opsi layanan/3/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/4/Pengiriman di hari yang sama","additionalInfo/Parkir/0/Gedung parkir gratis","additionalInfo/Parkir/0/Tempat parkir gratis","additionalInfo/Parkir/1/Parkir di jalan gratis","additionalInfo/Parkir/2/Tempat parkir di lokasi","additionalInfo/Parkir/3/Tempat parkir gratis","additionalInfo/Pembayaran/0/Kartu debit","additionalInfo/Pembayaran/0/Kartu kredit","additionalInfo/Pembayaran/1/Kartu kredit","additionalInfo/Pembayaran/2/Kartu kredit","additionalInfo/Pembayaran/2/Pembayaran seluler dengan NFC","additionalInfo/Pembayaran/3/Kartu kredit","additionalInfo/Penawaran/0/Cepat saji","additionalInfo/Penawaran/0/LPG","additionalInfo/Penawaran/0/Makanan","additionalInfo/Penawaran/0/Makanan siap saji","additionalInfo/Penawaran/1/Makanan halal","additionalInfo/Penawaran/1/Tempat jual produk roti","additionalInfo/Perencanaan/0/Belanja kilat","additionalInfo/Pilihan makan/0/Makan malam","additionalInfo/Populer untuk/0/Makan malam","additionalInfo/Populer untuk/1/Makan sendiri","additionalInfo/Suasana/0/Santai","additionalOpeningHours/Akses/0/day","additionalOpeningHours/Akses/0/hours","additionalOpeningHours/Akses/1/day","additionalOpeningHours/Akses/1/hours","additionalOpeningHours/Akses/2/day","additionalOpeningHours/Akses/2/hours","additionalOpeningHours/Akses/3/day","additionalOpeningHours/Akses/3/hours","additionalOpeningHours/Akses/4/day","additionalOpeningHours/Akses/4/hours","additionalOpeningHours/Akses/5/day","additionalOpeningHours/Akses/5/hours","additionalOpeningHours/Akses/6/day","additionalOpeningHours/Akses/6/hours","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Jendral Sudirman Rt. 16, Rw No.Kel, 20 Ilir D. III, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30129, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","13536581205762706385","Kota Palembang","false","ID","0x2e3b75d2ebe3dfb7:0xbbdb98e302b70bd1",,"https://lh3.googleusercontent.com/p/AF1QipO8m_JuiKHfiAYn5X70AanSDFrpKqWiYF1lgpPL=w408-h544-k-no","11","false","/g/11l48_9h6m","id","-2.9661322","104.7471598","20 Ilir D. III, Kecamatan Ilir Timur I","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJt9_j69J1Oy4R0Qu3AuOY27s","30129",,"91","29","15","7","4","3","0","2025-04-19T04:04:37.553Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Jendral Sudirman Rt. 16, Rw No.Kel","false","Alfamart","4","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJt9_j69J1Oy4R0Qu3AuOY27s",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Jend. Basuki Rachmat, RT.26/RW.10, Pahlawan, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30127, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","11775986150055464171","Kota Palembang","false","ID","0x2e3b7514def24e4d:0xa36cb502f9f9cceb",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHlu9SijphXiNwfK54ActrmRZzpHgOB697L81Xyf8MSdMpsNRkLIGgWlhq-2LCWZuLjtKnRUKkEzZFjiIBRoMlZU7nduaJEVt58hYhH8fC3lUMWs2SoW5ZdC06KDbviurWD2Xiq5Ecnac7m-7MoQmSRdmtA6Ivc9m6xYikRJjvR8rhd14AktuDtLHCYMwpCCcp_nQ=w408-h306-k-no","26","false","/g/11b76g7qh6","id","-2.9555493","104.7471842","Pahlawan, Kecamatan Kemuning","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJTU7y3hR1Oy4R68z5-QK1bKM","30127",,"92","9","4","3","2","0","0","2025-04-19T04:04:37.553Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Jend. Basuki Rachmat, RT.26/RW.10","false","Alfamart Basuki Rahmat 2 - PLG","3.8","https://www.google.com/maps/search/?api=1&query=Alfamart%20Basuki%20Rahmat%202%20-%20PLG&query_place_id=ChIJTU7y3hR1Oy4R68z5-QK1bKM",
,,,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2PPR+V69, 20 Ilir D. IV, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan, Indonesia","Minimarket",,,"Minimarket","4187903553700624441","Kota Palembang","true","ID","0x2e3b757f110297e9:0x3a1e6c17f7ebf839",,"https://lh3.googleusercontent.com/p/AF1QipM1-11hp_pONU62UgeBZa6HPM_kdR_fdGyziCGt=w408-h306-k-no","19","false","/g/11shxzsj74","id","-2.9628458","104.740608","20 Ilir D. IV, Kecamatan Ilir Timur I","Sabtu","Tutup","Minggu","Buka 24 jAM","Senin","Tutup","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 831-7053-5555","+6283170535555","ChIJ6ZcCEX91Oy4ROfjr9xdsHjo",,,"93","17","2","0","15","0","0","2025-04-19T04:04:37.554Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","2PPR+V69","false","Alfamart Jensud VI","1.5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Jensud%20VI&query_place_id=ChIJ6ZcCEX91Oy4ROfjr9xdsHjo",
,,,,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Mayor Salim Batubara, RT.02/RW.01, 20 Ilir D II, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30127, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","3541043248927412364","Kota Palembang","false","ID","0x2e3b77a87739ecc7:0x31245012da9d108c",,"https://lh3.googleusercontent.com/p/AF1QipMhAV21Z1-dXSxpA8Kafw5BhktaNNUM7N3dZ5WB=w408-h725-k-no","4","false","/g/11gxh8rk9n","id","-2.9596421","104.7564064","20 Ilir D II, Kecamatan Kemuning","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJx-w5d6h3Oy4RjBCd2hJQJDE","30127",,"94","8","4","2","2","0","0","2025-04-19T04:04:37.554Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.75436303350716,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Mayor Salim Batubara, RT.02/RW.01","false","Alfamart","3.8","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJx-w5d6h3Oy4RjBCd2hJQJDE",
,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2PJR+46P, Demang Lebar Daun, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30151, Indonesia","Toko Swalayan",,,"Toko Swalayan","838434806422257852","Kota Palembang","true","ID","0x2e3b75002451ba51:0xba2b803a41f40bc",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YtlF1BhfUmAuQ3jUiU14Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.588&pitch=0&thumbfov=100","1","false","/g/11y91y9dg4","id","-2.9696928","104.740587","Demang Lebar Daun, Kecamatan Ilir Barat I",,,,,,,,,,,,,,,"false",,,"ChIJUbpRJAB1Oy4RvEAfpAO4ogs","30151",,"87","1","0","0","1","0","0","2025-04-19T04:04:39.675Z","https://www.google.com/maps/search/Toko%20Alfamart/@-2.968349983997035,104.75436303350716,15z?hl=id","Toko Alfamart","Sumatera Selatan","2PJR+46P","false","Alfamart Dwikora","1","https://www.google.com/maps/search/?api=1&query=Alfamart%20Dwikora&query_place_id=ChIJUbpRJAB1Oy4RvEAfpAO4ogs",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Irigasi Kel, RT.51/RW.15, Siring Agung, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30138, Indonesia","Minimarket","Toko umum","Toko Swalayan","Minimarket","13336945573641504847","Kota Palembang","false","ID","0x2e3b75b243a3dd59:0xb9165956499ec84f",,"https://lh3.googleusercontent.com/p/AF1QipPEpcgia823PJZtbqMoZjoPULPfi3FnDXxDJxrW=w426-h240-k-no","7","false","/g/11b7q4ltm7","id","-2.9606437","104.7187887","Siring Agung, Kecamatan Ilir Barat I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJWd2jQ7J1Oy4RT8ieSVZZFrk","30138",,"1","158",,,,,,"2025-04-19T04:04:41.265Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Irigasi Kel, RT.51/RW.15","false","Alfamart Irigasi","4.6","https://www.google.com/maps/search/?api=1&query=Alfamart%20Irigasi&query_place_id=ChIJWd2jQ7J1Oy4RT8ieSVZZFrk",
"false",,"false",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Demang Lebar Daun No.223, Demang Lebar Daun, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137, Indonesia","Minimarket",,,"Minimarket","11700963429112157153","Kota Palembang","true","ID","0x2e3b759434887435:0xa2622c3e921113e1",,"https://lh3.googleusercontent.com/p/AF1QipMH6ijUQstXccEgmj9hdFncd1XGIiFVU9ZW8__R=w408-h306-k-no","13","false","/g/1hm6f2h6_","id","-2.97932","104.7241363","Demang Lebar Daun, Kecamatan Ilir Barat I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 711 5640848","+627115640848","ChIJNXSINJR1Oy4R4RMRkj4sYqI","30137",,"8","12",,,,,,"2025-04-19T04:04:41.265Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Demang Lebar Daun No.223","false","Alfamart Demang Lebar Daun","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Demang%20Lebar%20Daun&query_place_id=ChIJNXSINJR1Oy4R4RMRkj4sYqI",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kapten A. Anwar Arsyad Kel, RT.03/RW.07, Siring Agung, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30138, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","14722614620357659496","Kota Palembang","false","ID","0x2e3b75b84956cf83:0xcc513bfe53640b68",,"https://lh3.googleusercontent.com/p/AF1QipMAhSTlIm1fg9aS87hkXTnUkdq5AEi_331xRe6K=w408-h306-k-no","18","false","/g/11b7hl1t35","id","-2.9669605","104.7242613","Siring Agung, Kecamatan Ilir Barat I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJg89WSbh1Oy4RaAtkU_47Ucw","30138",,"9","22",,,,,,"2025-04-19T04:04:41.265Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kapten A. Anwar Arsyad Kel, RT.03/RW.07","false","Alfamart Anwar Arsyad","3.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Anwar%20Arsyad&query_place_id=ChIJg89WSbh1Oy4RaAtkU_47Ucw",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Inspektur Marzuki No.2096, Siring Agung, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30138, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","6548791805703896210","Kota Palembang","false","ID","0x2e3b75b158d6c8eb:0x5ae1fb7346f83c92",,"https://lh3.googleusercontent.com/p/AF1QipNViZFGBbwETx1sny2uMwjx_JKH99FdIrv5JNvs=w426-h240-k-no","56","false","/g/11c6w1fcjw","id","-2.9624","104.7218526","Siring Agung, Kecamatan Ilir Barat I","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false",,,"ChIJ68jWWLF1Oy4Rkjz4RnP74Vo","30138",,"14","859",,,,,,"2025-04-19T04:04:41.265Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Inspektur Marzuki No.2096","false","Alfamart Simpang Lapas Pakjo","4.5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Simpang%20Lapas%20Pakjo&query_place_id=ChIJ68jWWLF1Oy4Rkjz4RnP74Vo",
"false",,"false",,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Parameswara, RT.04/RW.01, Bukit Baru, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30131, Indonesia","Minimarket","Restoran Betawi","Toko Swalayan","Minimarket","10518318627479637155","Kota Palembang","false","ID","0x2e3b758e22e4a627:0x91f89310314c4ca3",,"https://lh3.googleusercontent.com/p/AF1QipNtu3HjE2Q-Vt2yY58yeIeSgb0TxjczmTeIwmSO=w408-h272-k-no","35","false","/g/11cr_h3p_l","id","-2.9870737","104.721051","Bukit Baru, Kecamatan Ilir Barat I","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 1 500 959","+621500959","ChIJJ6bkIo51Oy4Ro0xMMRCT-JE","30131",,"16","173",,,,,,"2025-04-19T04:04:41.265Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Parameswara, RT.04/RW.01","false","Alfamart Raya Parameswara","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Raya%20Parameswara&query_place_id=ChIJJ6bkIo51Oy4Ro0xMMRCT-JE",
,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Macan Kumbang Raya No.777, Siring Agung, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan, Indonesia","Minimarket",,,"Minimarket","14024096750746555082","Kota Palembang","true","ID","0x2e3b75e240833ca7:0xc29f99b123f552ca",,"https://lh3.googleusercontent.com/p/AF1QipNMXFRzjiF3cmq3wRcr94OclxWr8NVsuD_8UC8=w408-h906-k-no","2","false","/g/11srlkszv4","id","-2.9742205","104.7229853","Siring Agung, Kecamatan Ilir Barat I","Sabtu","Buka 24 jAM","Minggu","Tutup","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false",,,"ChIJpzyDQOJ1Oy4RylL1I7GZn8I",,,"19","2",,,,,,"2025-04-19T04:04:41.265Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Macan Kumbang Raya No.777","false","Alfamart Macan Kumbang Raya","3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Macan%20Kumbang%20Raya&query_place_id=ChIJpzyDQOJ1Oy4RylL1I7GZn8I",
,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Tj. Barangan No.2, Demang Lebar Daun, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30139, Indonesia","Minimarket",,,"Minimarket","6116191649134508447","Kota Palembang","true","ID","0x2e3b7500410c6bdd:0x54e113e660df799f",,"https://lh3.googleusercontent.com/p/AF1QipOK3QLyBsPsY_SDoo2gmn7aT4YUhvQ62vRUGg9v=w426-h240-k-no","8","false","/g/11lcr9xf07","id","-2.9819082","104.7138768","Demang Lebar Daun, Kecamatan Ilir Barat I","Sabtu","07.30 to 22.30","Minggu","07.30 to 22.30","Senin","07.30 to 22.30","Selasa","07.30 to 22.30","Rabu","07.30 to 22.30","Kamis","07.30 to 22.30","Jumat","07.30 to 22.30","false",,,"ChIJ3WsMQQB1Oy4Rn3nfYOYT4VQ","30139",,"19","4",,,,,,"2025-04-19T04:04:41.931Z","https://www.google.com/maps/search/Toko%20Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Toko Alfamart","Sumatera Selatan","Jl. Tj. Barangan No.2","false","Alfamart Tj. Barangan Indah","2.5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Tj.%20Barangan%20Indah&query_place_id=ChIJ3WsMQQB1Oy4Rn3nfYOYT4VQ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Inspektur Marzuki No.2542, Siring Agung, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30138, Indonesia","Toko",,,"Toko","7929831932953912200","Kota Palembang","true","ID","0x2e3b75002fbf1d73:0x6e0c6c2104446388",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n6QY-JSN5aunTTRkHvn2TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.890396&pitch=0&thumbfov=100","1","false","/g/11lz_6n2c0","id","-2.9688053","104.7153193","Siring Agung, Kecamatan Ilir Barat I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJcx2_LwB1Oy4RiGNEBCFsDG4","30138",,"59","1","1","0","0","0","0","2025-04-19T04:04:42.616Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Inspektur Marzuki No.2542","false","Alfamart","5","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJcx2_LwB1Oy4RiGNEBCFsDG4",
,"false",,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Tj. Barangan, Bukit Baru, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30138, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","14567920892066928324","Kota Palembang","false","ID","0x2e3b7521df72a087:0xca2ba6ddffa416c4",,"https://lh3.googleusercontent.com/p/AF1QipPt9clglyKDPM3ph7SnUvRBUfREuaMS0BdfV-nh=w426-h240-k-no","20","false","/g/11j235jtzt","id","-2.9815089","104.7071484","Bukit Baru, Kecamatan Ilir Barat I","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJh6By3yF1Oy4RxBak_92mK8o","30138",,"64","161","104","32","16","8","1","2025-04-19T04:04:43.212Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Tj. Barangan","false","Alfamart Jl. Tanjung Barangan","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Jl.%20Tanjung%20Barangan&query_place_id=ChIJh6By3yF1Oy4RxBak_92mK8o",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2P93+R7H, Jl. Tj. Barangan Ruko, RT.04/RW.05, Bukit Baru, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan, Indonesia","Minimarket",,,"Minimarket","6808128309444727859","Kota Palembang","true","ID","0x2e3b7500756069e9:0x5e7b54a05dbbd433",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mr1hxR52AtJ9p4NUTqibSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.79482&pitch=0&thumbfov=100","1","false","/g/11vqrn84nf","id","-2.9803917","104.70316","Bukit Baru, Kecamatan Ilir Barat I","Sabtu","Tutup","Minggu","07.00 to 23.00","Senin","Tutup","Selasa","07.00 to 23.00","Rabu","07.00 to 23.00","Kamis","07.00 to 23.00","Jumat","07.00 to 23.00","false",,,"ChIJ6WlgdQB1Oy4RM9S7XaBUe14",,,"65","2","1","0","1","0","0","2025-04-19T04:04:43.212Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","2P93+R7H, Jl. Tj. Barangan Ruko, RT.04/RW.05","false","Alfamart Tanjung Barangan 3","3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Tanjung%20Barangan%203&query_place_id=ChIJ6WlgdQB1Oy4RM9S7XaBUe14",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2MCX+PWM, Jl. Tj. Barangan, Bukit Baru, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30153, Indonesia","Minimarket",,,"Minimarket","3606698802269146940","Kota Palembang","true","ID","0x2e3b75f7936e4329:0x320d917399144f3c",,"https://lh3.googleusercontent.com/p/AF1QipNK-kTsKh7yMYkapYxuRfNO50I7UOHDrXiMFqrn=w408-h544-k-no","2","false","/g/11y1yrwb9p","id","-2.9781666","104.6998033","Bukit Baru, Kecamatan Ilir Barat I","Sabtu","Tutup","Minggu","06.35 to 22.00","Senin","Tutup","Selasa","06.35 to 22.00","Rabu","06.35 to 22.00","Kamis","06.35 to 22.00","Jumat","06.35 to 22.00","false",,,"ChIJKUNuk_d1Oy4RPE8UmXORDTI","30153",,"66","4","0","0","4","0","0","2025-04-19T04:04:43.212Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","2MCX+PWM, Jl. Tj. Barangan","false","ALFAMART TANJUNG BARANGAN 2","1","https://www.google.com/maps/search/?api=1&query=ALFAMART%20TANJUNG%20BARANGAN%202&query_place_id=ChIJKUNuk_d1Oy4RPE8UmXORDTI",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jl. Demang Lebar Daun No.101, Demang Lebar Daun, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137, Indonesia","Pasar",,,"Pasar","17527640433132097725","Kota Palembang","true","ID","0x2e3b75ef9dee7435:0xf33eb01bc79cd0bd",,"https://lh3.googleusercontent.com/p/AF1QipPX80Xc7FSMu4rIQckipNulP66CdTNVEudEqNWu=w408-h544-k-no","39","false","/g/11snhhgdw5","id","-2.9810362","104.7239009","Demang Lebar Daun, Kecamatan Ilir Barat I","Sabtu","Tutup","Minggu","Buka 24 jAM","Senin","Tutup","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false",,,"ChIJNXTune91Oy4RvdCcxxuwPvM","30137",,"67","69","51","8","9","1","0","2025-04-19T04:04:43.212Z","https://www.google.com/maps/search/Alfamart/@-2.968349983997035,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Demang Lebar Daun No.101","false","Alfamart Drive Thru Demang","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Drive%20Thru%20Demang&query_place_id=ChIJNXTune91Oy4RvdCcxxuwPvM",
